DATA,TMAX,TMIN,ETP
30/11/2005,22.8,16.8,3.28753621189679
1/11/2006,27,17.4,3.59469819756681
2/11/2006,27.2,17.4,3.61591217871354
3/11/2006,25.6,17.2,3.47464557801463
4/11/2006,28,16.6,3.62548305388505
5/11/2006,27,17,3.58120271281663
6/11/2006,27.6,18.1,3.72407956852655
7/11/2006,29.5,17.1,3.80186680580565
8/11/2006,25.6,17.2,3.49578795446344
9/11/2006,26,17.3,3.54047915248973
10/11/2006,26.4,17.8,3.61786327806211
11/11/2006,24.8,12.4,3.04797826366019
12/11/2006,24.4,14.4,3.18217024964654
13/11/2006,24.9,15.1,3.28366285616313
14/11/2006,26.2,14.7,3.36057268370167
15/11/2006,28,12,3.28947305495208
16/11/2006,29.6,13.2,3.52266883705027
17/11/2006,29.8,12.9,3.51725119810035
18/11/2006,30.4,13.9,3.6518494195848
19/11/2006,31,13.4,3.66279230647122
20/11/2006,28.8,16.4,3.73142665053272
21/11/2006,27.4,16,3.58526047595766
22/11/2006,28.3,13.9,3.4883953154288
23/11/2006,29.2,13.6,3.54019682738823
24/11/2006,29,15.4,3.67473074068771
25/11/2006,26.6,15.9,3.51948636184934
26/11/2006,28.2,15,3.57940769161849
27/11/2006,28.2,16.6,3.71391634977752
28/11/2006,27,16.6,3.61624002914591
29/11/2006,27.6,17.4,3.73413699598064
30/11/2006,26,18.4,3.68602544970246
1/11/2007,31.4,15.1,3.76471770691119
2/11/2007,26,15.8,3.38890423924274
3/11/2007,29.7,14.6,3.59642053986094
4/11/2007,28.2,14.6,3.47916311000628
5/11/2007,30,15.8,3.72770646015913
6/11/2007,22.7,17.1,3.24329030256798
7/11/2007,30.4,15.4,3.73659870613517
8/11/2007,32.3,17.8,4.09203216164997
9/11/2007,28.8,14.8,3.56500903114439
10/11/2007,28,15.4,3.5523815897714
11/11/2007,28.2,15.6,3.58874860076119
12/11/2007,31.4,15.6,3.85469076632442
13/11/2007,25,15.8,3.3493361132864
14/11/2007,29.8,15,3.68101848972701
15/11/2007,28.4,15.2,3.58552562989777
