DATA,TMAX,TMIN,ETP
21/1/2003,25,"18,9","3,6493776275"
22/1/2003,28,19,"3,9051329018"
23/1/2003,"27,4","17,8","3,7535906031"
24/1/2003,"28,2","18,6","3,8842864302"
25/1/2003,30,"16,3","3,8405136471"
26/1/2003,"29,6","15,2","3,713768626"
27/1/2003,"29,3","17,2","3,8521522703"
28/1/2003,"27,6",19,"3,8577564391"
29/1/2003,"28,8","19,2","3,9707525633"
30/1/2003,"24,4","17,6","3,4717420835"
31/1/2003,"27,8","17,6","3,7497649119"
1/2/2003,"27,6","17,8","3,7465979117"
2/2/2003,28,"16,6","3,6773226222"
3/2/2003,28,"12,8","3,3608942628"
4/2/2003,29,"15,8","3,6868227643"
5/2/2003,"29,2","17,2","3,8146361208"
6/2/2003,"29,4","17,8","3,8763139067"
7/2/2003,"29,4","18,6","3,9376806021"
8/2/2003,"29,4","18,4","3,9167833649"
9/2/2003,"29,6","15,4","3,6829538161"
10/2/2003,"29,4","14,8","3,6129956332"
11/2/2003,"30,3","13,4","3,5675242163"
12/2/2003,30,"15,6","3,7176559794"
13/2/2003,"28,8","16,4","3,6799322377"
14/2/2003,28,"18,4","3,7721955869"
15/2/2003,25,"18,4","3,5230453925"
16/2/2003,"24,2","17,6","3,3879281211"
17/2/2003,"27,8","19,2","3,8033118598"
18/2/2003,"26,8","18,8","3,6839315556"
19/2/2003,"29,2","17,8","3,7905597441"
20/2/2003,"28,4",17,"3,655072285"
21/2/2003,"28,8","16,6","3,6484312537"
22/2/2003,29,"14,2","3,4651301919"
23/2/2003,"26,6","16,4","3,4424275047"
24/2/2003,"28,8","18,5","3,7791386662"
25/2/2003,"28,6","15,6","3,5242269797"
26/2/2003,"29,6","15,2","3,5645433271"
27/2/2003,"30,3","14,8","3,5806418255"
28/2/2003,"30,4","16,8","3,739028607"
1/3/2003,"29,2","16,2","3,5882189051"
2/3/2003,"27,2","16,6","3,4536408399"
3/3/2003,"28,2","17,2","3,5711859971"
4/3/2003,"28,8","16,6","3,5623738571"
5/3/2003,"29,2","15,4","3,4907513097"
6/3/2003,"29,4","17,4","3,6534538978"
7/3/2003,"29,1",15,"3,4335499449"
8/3/2003,"28,6",15,"3,3854119251"
9/3/2003,"27,4","17,6","3,4844243601"
10/3/2003,"25,6","17,8","3,3510045594"
11/3/2003,"26,4","19,2","3,5106715378"
12/3/2003,"25,6","17,3","3,293032988"
13/3/2003,"27,4","17,1","3,4055376467"
14/3/2003,26,"18,4","3,3874203337"
15/3/2003,"29,2","17,6","3,5593124175"
16/3/2003,28,"16,6","3,3811395678"
17/3/2003,"29,4","15,6","3,4003432607"
18/3/2003,26,"16,8","3,2233706832"
19/3/2003,23,"11,8","2,6120195183"
20/3/2003,27,16,"3,2164072244"
22/12/2003,"30,8","16,7","3,9675119933"
23/12/2003,"27,4","17,6","3,7589819528"
24/12/2003,"26,6","14,8","3,458486208"
