DATA,TMAX,TMIN,ETP
30/10/2009,28.6,15.5,3.55455165350864
31/10/2009,25.5,16,3.35011355206029
1/10/2010,33,19.9,3.98364183311136
2/10/2010,22.4,17.5,3.01413956213643
3/10/2010,29.7,16.3,3.48569365829586
4/10/2010,32.7,15.8,3.68628571706228
5/10/2010,30,17,3.04928460059759
6/10/2010,34,17.7,3.9527012346812
7/10/2010,31.6,17.7,3.77998909164272
8/10/2010,33.9,18.7,4.04430796653752
9/10/2010,32.3,17.8,3.86265302946246
10/10/2010,34.1,16.2,3.88848216092012
11/10/2010,33.5,17,5.1930889595386
12/10/2010,30,17,3.10831132367749
13/10/2010,31.7,16.6,3.76270352749928
14/10/2010,31.2,16.1,3.6938328236906
15/10/2010,28.4,18.2,3.64787724682246
16/10/2010,31,17.8,3.82901813757816
17/10/2010,29.5,18,3.73550869586337
18/10/2010,28.1,18.5,3.67287369255772
19/10/2010,22,18.6,3.20690143744115
20/10/2010,27.8,17.3,3.56986159705776
21/10/2010,30,17,3.17267837268434
22/10/2010,30,17.1,3.74329768298405
23/10/2010,28.6,15.8,3.53557656533499
24/10/2010,25.5,17.2,3.4066352470481
25/10/2010,26.5,18.2,3.57275056245265
26/10/2010,27.5,16.3,3.50706568935098
27/10/2010,28.9,17.8,3.74574992980476
28/10/2010,30.6,13.8,3.56726006267457
29/10/2010,31.7,14.8,3.74207735339629
30/10/2010,31,12.8,3.53037103001539
31/10/2010,25.7,18.3,3.55192762146151
1/10/2011,32.6,16.2,3.57637613590697
2/10/2011,30.4,18.3,3.58187324143602
3/10/2011,24.5,16.5,3.02621606189053
4/10/2011,24.4,17,3.06639332065329
5/10/2011,23,16.6,2.94313697568559
6/10/2011,23.9,16.3,2.99781735078922
7/10/2011,29.3,14.1,3.24719585819494
8/10/2011,30,15.8,3.43794926858671
9/10/2011,30.2,16,3.479097404343
10/10/2011,30.3,17.3,3.59581561798732
11/10/2011,28.8,18.1,3.55389201247991
12/10/2011,27.9,18.7,3.54187452402273
13/10/2011,28.5,17.1,3.47618444468125
14/10/2011,27,17.8,3.42516470626146
15/10/2011,29.8,17.8,3.64964464020677
16/10/2011,24.8,18.3,3.31387211706781
17/10/2011,29,15.3,3.41547962485403
18/10/2011,22.1,17.6,3.06904059221727
19/10/2011,20.6,16.5,2.87557612535645
20/10/2011,21.3,14.2,2.75862629976377
21/10/2011,19.2,14.6,2.63311344160405
22/10/2011,18.2,13.3,2.45995209188697
23/10/2011,25,14.3,3.07642866523869
24/10/2011,25,15.8,3.2013102461719
25/10/2011,30.5,17,3.73550869586337
26/10/2011,29,17.1,3.63346517654316
27/10/2011,26.8,17.5,3.49915600193702
28/10/2011,31.2,17.6,3.86273272586294
29/10/2011,32.3,17.4,3.94205287806029
30/10/2011,26.2,17.3,3.45718575816998
31/10/2011,26.7,16,3.40020539053613
1/10/2012,30.1,12.5,2.86568448929884
2/10/2012,30,13,2.9054276124344
3/10/2012,33.4,13.8,3.20328839108235
4/10/2012,32.5,15.9,3.29913878861702
5/10/2012,30.9,13.6,3.04652206568079
6/10/2012,29.8,17.1,3.22472995113353
7/10/2012,29.8,15.8,3.14882015108436
8/10/2012,30.1,15,3.12757413830584
9/10/2012,28.8,15.6,3.09205292394278
10/10/2012,27.4,13.1,2.83227852843141
11/10/2012,29.6,13.9,3.05471438897874
